page,page_num,n_runs_found,n_valid_runs,winner_filename,selection_tier,confidence,winner_score,reason,all_scores,ocr_file_found,timestamp
page_187,187,3,3,page_187_semantic_1.csv,TIER2,medium,54.66,"Run 1 contains the most complete and accurate details of Venetian addresses valuable for geocoding, despite some errors in category assignments.",page_187_semantic_1.csv=54.7; page_187_semantic_2.csv=54.3; page_187_semantic_3.csv=54.7,True,2026-06-09T19:12:57.401111
page_188,188,3,3,page_188_semantic_3.csv,TIER2,high,58.82,"Run 3 captures the most accurate and complete address and location information with correct mapping to their respective sestieres, which is critical for the geocoding task.",page_188_semantic_1.csv=58.8; page_188_semantic_2.csv=58.8; page_188_semantic_3.csv=58.8,True,2026-06-09T19:13:04.057214
page_189,189,3,3,page_189_semantic_3.csv,TIER2,medium,55.63,"Run 3 captures more of the Venetian addresses accurately, though there are still errors, resulting in a more useful extraction for geocoding tasks.",page_189_semantic_1.csv=55.5; page_189_semantic_2.csv=55.5; page_189_semantic_3.csv=55.6,True,2026-06-09T19:13:10.610656
page_190,190,3,3,page_190_semantic_3.csv,TIER2,medium,56.79,"Run 3 has captured distinct Venetian addresses and business names more accurately compared to other runs, despite minor mistakes.",page_190_semantic_1.csv=56.0; page_190_semantic_2.csv=56.0; page_190_semantic_3.csv=56.8,True,2026-06-09T19:13:16.345596
page_191,191,3,3,page_191_semantic_3.csv,TIER2,medium,58.68,"Run 3 correctly captures the names and addresses with the most detail and accuracy for the Venetian addresses, crucial for geocoding tasks.",page_191_semantic_1.csv=58.6; page_191_semantic_2.csv=58.6; page_191_semantic_3.csv=58.7,True,2026-06-09T19:13:23.104027
page_192,192,3,3,page_192_semantic_3.csv,TIER2,medium,48.38,"Run 3 contains the fewest errors and most complete extraction of sestiere and civic numbers vital for geocoding, but Marghera is incorrectly listed as the location for many of Venice entries.",page_192_semantic_1.csv=48.4; page_192_semantic_2.csv=48.4; page_192_semantic_3.csv=48.4,True,2026-06-09T19:13:30.253708
page_193,193,3,3,page_193_semantic_3.csv,TIER2,medium,49.04,"Run 3 accurately captures the names and Venetian addresses with fewer errors compared to the other runs, though it shares similar issues of repetitive locations like Marghera.",page_193_semantic_1.csv=49.0; page_193_semantic_2.csv=48.6; page_193_semantic_3.csv=49.0,True,2026-06-09T19:13:38.156612
page_194,194,3,3,page_194_semantic_1.csv,TIER2,high,60.05,Run 1 contains the most accurate and complete Venetian addresses with no apparent location errors like assigning 'Murano' universally as seen in Run 3.,page_194_semantic_1.csv=60.0; page_194_semantic_2.csv=60.0; page_194_semantic_3.csv=60.0,True,2026-06-09T19:13:44.734721
page_195,195,3,3,page_195_semantic_3.csv,TIER2,low,55.14,"Run 3 is the closest to capturing content accurately with distinctions in categories and finer details, but it still contains errors, such as mismatched addresses and locations.",page_195_semantic_1.csv=58.2; page_195_semantic_2.csv=58.2; page_195_semantic_3.csv=55.1,True,2026-06-09T19:13:55.362164
page_196,196,3,3,page_196_semantic_2.csv,TIER2,medium,52.7,"Run 2 captures addresses more accurately and assigns correct sestiere locations essential for geocoding, despite some errors in details.",page_196_semantic_1.csv=52.5; page_196_semantic_2.csv=52.7; page_196_semantic_3.csv=52.5,True,2026-06-09T19:14:02.674158
page_197,197,3,3,page_197_semantic_2.csv,TIER2,medium,49.8,"Run 2 has more accurate Venetian addresses with sestiere and civic number combinations, which are most valuable for geocoding, despite inconsistencies in some other details.",page_197_semantic_1.csv=49.8; page_197_semantic_2.csv=49.8; page_197_semantic_3.csv=49.8,True,2026-06-09T19:14:09.476899
page_198,198,3,3,page_198_semantic_1.csv,TIER2,medium,56.67,"Run 1 accurately captures more correct Venetian addresses, although it incorrectly places many listings in Marghera, unlike Run 3 which consistently misplaces locations in Murano.",page_198_semantic_1.csv=56.7; page_198_semantic_2.csv=56.7; page_198_semantic_3.csv=56.6,True,2026-06-09T19:14:16.967751
page_199,199,3,3,page_199_semantic_1.csv,TIER2,medium,60.18,"Run 1 accurately captures the most complete and correct Venetian addresses with the fewest errors, but incorrectly labels the location as 'Marghera' instead of specific sestieri in Venice for many entries.",page_199_semantic_1.csv=60.2; page_199_semantic_2.csv=60.2; page_199_semantic_3.csv=60.3,True,2026-06-09T19:14:25.774548
page_200,200,3,3,page_200_semantic_3.csv,TIER2,low,55.6,"While all runs have significant errors, run 3 is slightly better in capturing some Venetian addresses. However, inconsistencies and incorrect categorizations are present in all runs.",page_200_semantic_1.csv=54.0; page_200_semantic_2.csv=54.0; page_200_semantic_3.csv=55.6,True,2026-06-09T19:14:33.761990
page_201,201,3,3,page_201_semantic_3.csv,TIER2,low,60.58,"All runs seem to have significant errors and inconsistencies, but Run 3 captures more correct Venetian addresses, which are crucial for geocoding.",page_201_semantic_1.csv=60.7; page_201_semantic_2.csv=60.7; page_201_semantic_3.csv=60.6,True,2026-06-09T19:14:40.520696
page_202,202,3,3,page_202_semantic_3.csv,TIER2,low,49.72,"All runs have errors, but run 3 captures the correct category 'Falegnami' and addresses seem more consistent with the raw transcription.",page_202_semantic_1.csv=49.7; page_202_semantic_2.csv=53.6; page_202_semantic_3.csv=49.7,True,2026-06-09T19:14:48.713002
page_203,203,3,3,page_203_semantic_3.csv,TIER2,medium,61.76,Run 3 accurately captures more Venetian addresses with minimal errors compared to the other runs.,page_203_semantic_1.csv=61.8; page_203_semantic_2.csv=61.9; page_203_semantic_3.csv=61.8,True,2026-06-09T19:14:55.483689
page_204,204,3,3,page_204_semantic_1.csv,TIER2,high,62.67,"Run 1 has the most consistent and correct parsing of names and addresses, with appropriate Venetian addresses critical for geocoding tasks.",page_204_semantic_1.csv=62.7; page_204_semantic_2.csv=62.7; page_204_semantic_3.csv=62.8,True,2026-06-09T19:15:04.361090
page_205,205,3,3,page_205_semantic_3.csv,TIER2,low,60.3,"None of the runs fully capture accurate content, but run 3 attempts to address some sestiere details and addresses the most.",page_205_semantic_1.csv=60.4; page_205_semantic_2.csv=60.4; page_205_semantic_3.csv=60.3,True,2026-06-09T19:15:11.251210
page_206,206,3,3,page_206_semantic_1.csv,TIER2,low,55.38,"None of the runs are highly accurate; however, Run 1 captures more correct Venetian addresses with recognizable Venetian sestiere identifiers.",page_206_semantic_1.csv=55.4; page_206_semantic_2.csv=55.2; page_206_semantic_3.csv=55.4,True,2026-06-09T19:15:17.360584
page_207,207,3,3,page_207_semantic_2.csv,TIER2,medium,50.26,"Run 2 captured the most complete set of addresses, including the correct sestiere information useful for geocoding, although it had some categorization errors.",page_207_semantic_1.csv=49.6; page_207_semantic_2.csv=50.3; page_207_semantic_3.csv=49.6,True,2026-06-09T19:15:24.949310
page_208,208,3,3,page_208_semantic_1.csv,TIER2,high,56.18,"Run 1 provides the most accurate and complete extraction of Venetian addresses, which are essential for geocoding, with the correct 'Location' of 'Mestre' and fewer errors compared to the other runs.",page_208_semantic_1.csv=56.2; page_208_semantic_2.csv=56.2; page_208_semantic_3.csv=56.5,True,2026-06-09T19:15:31.534667
page_209,209,3,3,page_209_semantic_3.csv,TIER2,medium,53.08,"Run 3 better captures the actual Venetian content with accurate addresses and locations, though some locations are marked as 'Lido' incorrectly.",page_209_semantic_1.csv=56.6; page_209_semantic_2.csv=56.6; page_209_semantic_3.csv=53.1,True,2026-06-09T19:15:38.580340
page_210,210,3,3,page_210_semantic_1.csv,TIER2,high,55.94,"Run 1 captures the most accurate and complete extraction of names and Venetian addresses, crucial for geocoding tasks, with fewer errors than the other runs.",page_210_semantic_1.csv=55.9; page_210_semantic_2.csv=55.9; page_210_semantic_3.csv=55.3,True,2026-06-09T19:15:45.268062
page_211,211,3,3,page_211_semantic_1.csv,TIER2,high,62.32,"Run 1 captures the most accurate Venetian addresses with the correct sestiere and civic numbers, and contains the least amount of errors.",page_211_semantic_1.csv=62.3; page_211_semantic_2.csv=62.3; page_211_semantic_3.csv=62.5,True,2026-06-09T19:15:52.885591
page_212,212,3,3,page_212_semantic_2.csv,TIER2,medium,51.32,"Run 2 generally captures more of the raw data with Venetian addresses correctly and categorizes entries properly, but there are still inconsistencies in locations and categories.",page_212_semantic_1.csv=51.6; page_212_semantic_2.csv=51.3; page_212_semantic_3.csv=51.6,True,2026-06-09T19:15:59.641509
page_213,213,3,3,page_213_semantic_1.csv,TIER2,high,53.2,"Run 1 has the most complete and accurate extraction of Venetian addresses and categories, without significant repetition or errors in location names.",page_213_semantic_1.csv=53.2; page_213_semantic_2.csv=53.0; page_213_semantic_3.csv=53.2,True,2026-06-09T19:16:07.729824
page_214,214,3,3,page_214_semantic_1.csv,TIER2,high,60.85,Run 1 captures Venetian addresses accurately and completely with the correct association to the Giornali category.,page_214_semantic_1.csv=60.9; page_214_semantic_2.csv=60.9; page_214_semantic_3.csv=60.9,True,2026-06-09T19:16:13.976303
page_215,215,3,3,page_215_semantic_3.csv,TIER2,high,55.49,"Run 3 includes more complete and accurate names and addresses relevant to the Venetian addresses, which are most valuable for geocoding.",page_215_semantic_1.csv=54.8; page_215_semantic_2.csv=54.8; page_215_semantic_3.csv=55.5,True,2026-06-09T19:16:21.144236
page_216,216,3,3,page_216_semantic_3.csv,TIER2,medium,49.04,"Run 3 contains multiple Venetian addresses and appears to capture the content more accurately than Run 2, which contains notable errors like 'Cantieri Navali', not present in the OCR text.",page_216_semantic_1.csv=49.0; page_216_semantic_2.csv=49.0; page_216_semantic_3.csv=49.0,True,2026-06-09T19:16:30.052945
page_217,217,3,3,page_217_semantic_3.csv,TIER2,low,46.06,"None of the runs accurately captured the Venetian locations and addresses correctly, but Run 3 has the least amount of mistakes compared to the others.",page_217_semantic_1.csv=46.1; page_217_semantic_2.csv=45.8; page_217_semantic_3.csv=46.1,True,2026-06-09T19:16:36.810320
page_218,218,3,3,page_218_semantic_3.csv,TIER2,medium,52.1,"Run 3 provides a more specific address in Murano, which is valuable for geocoding, despite a potential OCR typo in 'Vittorio Emnuele'.",page_218_semantic_1.csv=52.1; page_218_semantic_2.csv=52.1; page_218_semantic_3.csv=52.1,True,2026-06-09T19:16:43.877062
page_219,219,3,3,page_219_semantic_1.csv,TIER2,medium,55.46,"Run 1 has the highest number of entries with correct segmentation of names, addresses, and associated information with fewer errors, which is important for geocoding tasks.",page_219_semantic_1.csv=55.5; page_219_semantic_2.csv=55.5; page_219_semantic_3.csv=53.8,True,2026-06-09T19:16:50.635491
page_220,220,3,3,page_220_semantic_2.csv,TIER2,low,53.52,"All runs have errors, but Run 2 at least attempts a more diversified categorization and location correction despite some inaccuracies.",page_220_semantic_1.csv=53.3; page_220_semantic_2.csv=53.5; page_220_semantic_3.csv=53.3,True,2026-06-09T19:16:56.557288
page_221,221,3,3,page_221_semantic_2.csv,TIER2,medium,44.94,"Run 2 contains more complete and accurately matched Venetian addresses and includes additional categorization details, despite some inconsistencies in naming conventions and formatting.",page_221_semantic_1.csv=48.8; page_221_semantic_2.csv=44.9; page_221_semantic_3.csv=48.8,True,2026-06-09T19:17:04.048416
page_222,222,3,3,page_222_semantic_1.csv,TIER2,medium,58.4,Run 1 contains a greater number of complete and accurate Venetian addresses essential for geocoding.,page_222_semantic_1.csv=58.4; page_222_semantic_2.csv=58.4; page_222_semantic_3.csv=58.9,True,2026-06-09T19:17:11.832737
page_223,223,3,3,page_223_semantic_3.csv,TIER2,low,61.78,"Run 3 has the most accurate extraction of Venetian addresses necessary for geocoding, despite misclassification issues in the 'Category' column.",page_223_semantic_1.csv=61.7; page_223_semantic_2.csv=61.7; page_223_semantic_3.csv=61.8,True,2026-06-09T19:17:18.917829
page_224,224,3,3,page_224_semantic_1.csv,TIER2,low,50.92,"All runs have numerous issues, but Run 1 captures most of the addresses with the correct sestiere, which is crucial for geocoding, despite consistently misplacing the location as Mestre instead of Venezia.",page_224_semantic_1.csv=50.9; page_224_semantic_2.csv=50.6; page_224_semantic_3.csv=50.9,True,2026-06-09T19:17:26.168820
page_225,225,3,3,page_225_semantic_2.csv,TIER2,low,52.6,"Although none are entirely accurate, run 2 has the least incorrect mentions of location 'Burano' and slightly better categorization.",page_225_semantic_1.csv=52.7; page_225_semantic_2.csv=52.6; page_225_semantic_3.csv=52.7,True,2026-06-09T19:17:31.669132
page_226,226,3,3,page_226_semantic_3.csv,TIER2,high,55.42,"Run 3 better captures the content with more accurate names, addresses, and categories, including sections and phone numbers, despite some typos.",page_226_semantic_1.csv=55.1; page_226_semantic_2.csv=55.1; page_226_semantic_3.csv=55.4,True,2026-06-09T19:17:38.661933
page_227,227,3,3,page_227_semantic_3.csv,TIER1,high,54.83,2x_more_rows(37_vs_10),page_227_semantic_1.csv=52.1; page_227_semantic_2.csv=52.1; page_227_semantic_3.csv=54.8,True,2026-06-09T19:17:42.354398
page_228,228,3,3,page_228_semantic_2.csv,TIER2,medium,50.02,Run 2 correctly identifies 'Bacino Orselo 1122' as an address in Venice and provides accurate categorization and additional information without duplicating or misplacing entries.,page_228_semantic_1.csv=50.0; page_228_semantic_2.csv=50.0; page_228_semantic_3.csv=50.0,True,2026-06-09T19:17:49.927037
page_229,229,3,3,page_229_semantic_2.csv,TIER2,medium,51.64,Run 2 correctly associates addresses with the appropriate locations and provides more complete additional information for the Banco di Roma.,page_229_semantic_1.csv=51.4; page_229_semantic_2.csv=51.6; page_229_semantic_3.csv=51.4,True,2026-06-09T19:17:56.788030
page_230,230,3,3,page_230_semantic_2.csv,TIER2,medium,48.86,"Run 2 correctly distinguishes between Venetian locations like Mestre, Lido di Venezia, and Venezia, making it most suitable for geocoding tasks.",page_230_semantic_1.csv=49.4; page_230_semantic_2.csv=48.9; page_230_semantic_3.csv=49.4,True,2026-06-09T19:18:03.033497
page_231,231,3,3,page_231_semantic_1.csv,TIER2,medium,52.52,"Run 1 correctly identifies the Venetian addresses and uses 'VENEZIA' for the location where applicable, which is crucial for geocoding tasks, though it contains some incorrect classifications as 'Mestre.'",page_231_semantic_1.csv=52.5; page_231_semantic_2.csv=53.0; page_231_semantic_3.csv=52.5,True,2026-06-09T19:18:09.382808
page_232,232,3,3,page_232_semantic_3.csv,TIER2,medium,64.94,"Run 3 has the least errors in Venetian addresses with sestiere and civic numbers, although there are still some address and name inaccuracies.",page_232_semantic_1.csv=64.9; page_232_semantic_2.csv=64.9; page_232_semantic_3.csv=64.9,True,2026-06-09T19:18:15.525480
page_233,233,3,3,page_233_semantic_3.csv,TIER2,medium,59.95,"Run 3 provides more complete and varied category information and includes critical address details, especially with Venetian civic numbers for geocoding.",page_233_semantic_1.csv=59.8; page_233_semantic_2.csv=59.8; page_233_semantic_3.csv=60.0,True,2026-06-09T19:18:22.899556
page_234,234,3,3,page_234_semantic_3.csv,TIER2,high,52.94,"Run 3 has the most accurate and complete extraction of sestiere with civic numbers, which are essential for geocoding, with fewer errors compared to other runs.",page_234_semantic_1.csv=52.9; page_234_semantic_2.csv=52.8; page_234_semantic_3.csv=52.9,True,2026-06-09T19:18:29.805170
page_235,235,3,3,page_235_semantic_1.csv,TIER2,high,50.74,"Run 1 is the most accurate in capturing Venetian addresses necessary for geocoding, with fewer errors in location data compared to the other runs.",page_235_semantic_1.csv=50.7; page_235_semantic_2.csv=50.5; page_235_semantic_3.csv=50.7,True,2026-06-09T19:18:35.802045
page_236,236,3,3,page_236_semantic_1.csv,TIER2,medium,59.31,"Run 1 properly captures a variety of addresses with specific Venetian locations, which are crucial for geocoding, despite some errors.",page_236_semantic_1.csv=59.3; page_236_semantic_2.csv=59.3; page_236_semantic_3.csv=60.5,True,2026-06-09T19:18:42.765014
page_237,237,3,3,page_237_semantic_1.csv,TIER2,high,62.48,Run 1 best captures the content with correct Venetian addresses and has the fewest errors.,page_237_semantic_1.csv=62.5; page_237_semantic_2.csv=62.5; page_237_semantic_3.csv=62.1,True,2026-06-09T19:18:49.114195
page_238,238,3,3,page_238_semantic_3.csv,TIER2,medium,51.14,Run 3 contains the most accurate and complete addresses with fewer errors than the other runs.,page_238_semantic_1.csv=51.1; page_238_semantic_2.csv=51.1; page_238_semantic_3.csv=51.1,True,2026-06-09T19:18:55.666806
page_239,239,3,3,page_239_semantic_2.csv,TIER2,medium,50.82,"Run 2 most accurately captures the addresses, including a unique address (S. Luc. 4152, Venezia) which enhances the geocoding accuracy.",page_239_semantic_1.csv=50.8; page_239_semantic_2.csv=50.8; page_239_semantic_3.csv=50.8,True,2026-06-09T19:19:02.528504
page_240,240,3,3,page_240_semantic_1.csv,TIER2,medium,63.15,"Run 1 appears to capture a higher number of unique addresses and sestiere civic numbers accurately compared to the other runs, despite some duplication in the 'Category' field.",page_240_semantic_1.csv=63.1; page_240_semantic_2.csv=63.1; page_240_semantic_3.csv=63.1,True,2026-06-09T19:19:09.080503
page_241,241,3,3,page_241_semantic_3.csv,TIER1,high,61.47,2x_more_rows(104_vs_22),page_241_semantic_1.csv=53.3; page_241_semantic_2.csv=53.3; page_241_semantic_3.csv=61.5,True,2026-06-09T19:19:12.563986
page_242,242,3,3,page_242_semantic_1.csv,TIER2,low,59.62,"All runs contain errors, such as incorrect location (Marghera instead of Venice districts), but run 1 has fewer mismatches between name and address, though it's difficult to ascertain completeness and accuracy with confidence.",page_242_semantic_1.csv=59.6; page_242_semantic_2.csv=59.6; page_242_semantic_3.csv=59.6,True,2026-06-09T19:19:21.370928
page_243,243,3,3,page_243_semantic_3.csv,TIER2,medium,51.48,"Runs 1 and 3 are very similar, but Run 3 is slightly more accurate in details compared to Run 2, which has many errors in location and category.",page_243_semantic_1.csv=51.5; page_243_semantic_2.csv=51.7; page_243_semantic_3.csv=51.5,True,2026-06-09T19:19:27.924581
page_244,244,3,3,page_244_semantic_3.csv,TIER2,medium,55.14,Run 3 has inconsistencies in location mapping but corrects name and address pairings and includes civic numbers more accurately than the others.,page_244_semantic_1.csv=57.4; page_244_semantic_2.csv=57.4; page_244_semantic_3.csv=55.1,True,2026-06-09T19:19:34.786101
page_245,245,3,3,page_245_semantic_3.csv,TIER2,low,55.28,"Run 3 correctly captures a variety of Venetian addresses, though there are still errors and inconsistencies present.",page_245_semantic_1.csv=55.2; page_245_semantic_2.csv=55.2; page_245_semantic_3.csv=55.3,True,2026-06-09T19:19:42.013467
page_246,246,3,3,page_246_semantic_3.csv,TIER2,high,54.56,"Run 3 accurately captures the Venetian addresses with sestiere and civic number, and has the most complete and accurate representation of the data with minimal errors compared to the other runs.",page_246_semantic_1.csv=54.6; page_246_semantic_2.csv=54.7; page_246_semantic_3.csv=54.6,True,2026-06-09T19:19:49.222683
page_247,247,3,3,page_247_semantic_3.csv,TIER2,medium,54.5,"Run 3 closely resembles Run 1 but does not contain incoherent alterations like Run 2, although both run 1 and 3 have similar errors.",page_247_semantic_1.csv=54.5; page_247_semantic_2.csv=54.5; page_247_semantic_3.csv=54.5,True,2026-06-09T19:19:56.904298
page_248,248,3,3,page_248_semantic_1.csv,TIER2,high,62.12,"Run 1 contains the most complete and accurate extraction of names and Venetian addresses, necessary for the geocoding task, with fewer errors compared to the other runs.",page_248_semantic_1.csv=62.1; page_248_semantic_2.csv=62.1; page_248_semantic_3.csv=56.2,True,2026-06-09T19:20:04.686923
page_249,249,3,3,page_249_semantic_3.csv,TIER2,low,58.77,"Although run 3 captures a wide variety of categories, it contains misplaced locations and the category 'e sensali marittimi' not relevant to the OCR text, making the decision challenging.",page_249_semantic_1.csv=58.5; page_249_semantic_2.csv=58.5; page_249_semantic_3.csv=58.8,True,2026-06-09T19:20:12.497369
page_250,250,3,3,page_250_semantic_3.csv,TIER2,high,56.31,"Run 3 best captures the actual content by correcting name errors, using complete addresses from the OCR text, and correctly associating categories without misinformation.",page_250_semantic_1.csv=56.2; page_250_semantic_2.csv=56.2; page_250_semantic_3.csv=56.3,True,2026-06-09T19:20:19.317534
page_251,251,3,3,page_251_semantic_3.csv,TIER2,medium,59.26,"Run 3 has the most accurate and complete Venetian addresses despite some inconsistencies, which are better for geocoding tasks.",page_251_semantic_1.csv=59.3; page_251_semantic_2.csv=59.3; page_251_semantic_3.csv=59.3,True,2026-06-09T19:20:26.191159
page_252,252,3,3,page_252_semantic_3.csv,TIER2,medium,52.88,"Run 3 accurately captures the Venetian addresses with corresponding civic numbers and relevant categories, crucial for geocoding, albeit it still has some errors in categorization.",page_252_semantic_1.csv=52.9; page_252_semantic_2.csv=53.0; page_252_semantic_3.csv=52.9,True,2026-06-09T19:20:32.666158
page_253,253,3,3,page_253_semantic_3.csv,TIER2,low,54.88,"Run 3 has the least amount of address inconsistencies and errors, but none of the runs accurately capture all Venetian addresses or categories, hence the low confidence.",page_253_semantic_1.csv=54.9; page_253_semantic_2.csv=55.1; page_253_semantic_3.csv=54.9,True,2026-06-09T19:20:39.169491
page_254,254,3,3,page_254_semantic_3.csv,TIER2,medium,56.19,"Run 3 contains more complete address information and distinctive categorization labels, which are valuable for geocoding, though it contains some errors in category naming.",page_254_semantic_1.csv=55.9; page_254_semantic_2.csv=55.9; page_254_semantic_3.csv=56.2,True,2026-06-09T19:20:45.752879
page_255,255,3,3,page_255_semantic_3.csv,TIER2,medium,57.25,"Run 3 contains the most accurate and detailed Venetian addresses including sestiere and civic number, which are crucial for the geocoding task, despite some formatting inconsistencies.",page_255_semantic_1.csv=56.5; page_255_semantic_2.csv=56.5; page_255_semantic_3.csv=57.2,True,2026-06-09T19:20:53.636493
page_256,256,3,3,page_256_semantic_2.csv,TIER2,high,54.78,Run 2 consistently captures more accurate addresses and names with fewer errors while correctly identifying the category for Venetian addresses.,page_256_semantic_1.csv=54.8; page_256_semantic_2.csv=54.8; page_256_semantic_3.csv=54.8,True,2026-06-09T19:21:00.700500
page_257,257,3,3,page_257_semantic_3.csv,TIER2,high,50.62,Run 3 has the most complete and accurate extraction of names and addresses without the mismatched 'Marghera' location errors seen in Runs 1 and 2.,page_257_semantic_1.csv=50.6; page_257_semantic_2.csv=50.8; page_257_semantic_3.csv=50.6,True,2026-06-09T19:21:07.201033
page_258,258,3,3,page_258_semantic_1.csv,TIER2,high,59.64,"Run 1 correctly captures sestiere and civic number addresses critical for geocoding, with no major errors in names or addresses compared to the original text.",page_258_semantic_1.csv=59.6; page_258_semantic_2.csv=59.6; page_258_semantic_3.csv=59.8,True,2026-06-09T19:21:14.374364
page_259,259,3,3,page_259_semantic_1.csv,TIER2,high,59.08,"Run 1 has the most complete and accurate extraction of sestiere + civic number addresses, which are crucial for geocoding.",page_259_semantic_1.csv=59.1; page_259_semantic_2.csv=59.1; page_259_semantic_3.csv=58.8,True,2026-06-09T19:21:21.430213
page_260,260,3,3,page_260_semantic_2.csv,TIER2,medium,58.26,"Run 2 has the most accurate addresses and correctly reflects the Venetian sestiere and civic number structure, which are valuable for geocoding.",page_260_semantic_1.csv=58.5; page_260_semantic_2.csv=58.3; page_260_semantic_3.csv=58.5,True,2026-06-09T19:21:30.195179
page_261,261,3,3,page_261_semantic_1.csv,TIER2,high,52.04,Run 1 captures most of the Venetian addresses accurately with fewer errors than the others.,page_261_semantic_1.csv=52.0; page_261_semantic_2.csv=54.9; page_261_semantic_3.csv=52.0,True,2026-06-09T19:21:37.974737
page_262,262,3,3,page_262_semantic_3.csv,TIER2,medium,63.85,"Run 3 captures most addresses accurately and completely, with fewer errors in sestiere and civic numbers, despite minor inaccuracies in additional information.",page_262_semantic_1.csv=63.8; page_262_semantic_2.csv=63.8; page_262_semantic_3.csv=63.9,True,2026-06-09T19:21:44.986874
page_263,263,3,3,page_263_semantic_3.csv,TIER2,low,60.7,"While all runs have errors, Run 3 includes more Venetian addresses and contains fewer inconsistent location assignments compared to the other two.",page_263_semantic_1.csv=60.7; page_263_semantic_2.csv=60.7; page_263_semantic_3.csv=60.7,True,2026-06-09T19:21:51.286962
page_264,264,3,3,page_264_semantic_3.csv,TIER2,high,49.64,"Run 3 has accurate extraction of names and addresses with fewer errors compared to the other runs, especially noting correct entries for Venetian addresses.",page_264_semantic_1.csv=49.6; page_264_semantic_2.csv=49.2; page_264_semantic_3.csv=49.6,True,2026-06-09T19:21:57.587540
page_265,265,3,3,page_265_semantic_1.csv,TIER2,medium,58.56,"Run 1 provides the most accurate and complete extraction of addresses, especially with Venetian sestiere and civic numbers, crucial for geocoding.",page_265_semantic_1.csv=58.6; page_265_semantic_2.csv=58.6; page_265_semantic_3.csv=58.6,True,2026-06-09T19:22:04.189593
page_266,266,3,3,page_266_semantic_1.csv,TIER2,high,59.98,Run 1 has the most accurate and complete semantic extraction with correct location details capturing the original content.,page_266_semantic_1.csv=60.0; page_266_semantic_2.csv=60.0; page_266_semantic_3.csv=60.1,True,2026-06-09T19:22:10.845585
page_267,267,3,3,page_267_semantic_1.csv,TIER2,high,64.19,"Run 1 captures the addresses accurately, maintaining the original structure and including Venetian addresses vital for geocoding without incorrect location assignments found in other runs.",page_267_semantic_1.csv=64.2; page_267_semantic_2.csv=64.2; page_267_semantic_3.csv=64.3,True,2026-06-09T19:22:18.525840
page_268,268,3,3,page_268_semantic_2.csv,TIER1,high,50.08,2x_more_rows(53_vs_23),page_268_semantic_1.csv=47.1; page_268_semantic_2.csv=50.1; page_268_semantic_3.csv=47.1,True,2026-06-09T19:22:21.983578
page_269,269,3,3,page_269_semantic_3.csv,TIER2,high,53.82,Run 3 has the most accurate representation of the original content with correct names and addresses and fewer errors.,page_269_semantic_1.csv=53.8; page_269_semantic_2.csv=52.0; page_269_semantic_3.csv=53.8,True,2026-06-09T19:22:28.765851
page_270,270,3,3,page_270_semantic_3.csv,TIER2,high,50.22,Run 3 has the most accurate and complete extraction of Venetian addresses with fewest errors compared to the other runs.,page_270_semantic_1.csv=50.2; page_270_semantic_2.csv=50.3; page_270_semantic_3.csv=50.2,True,2026-06-09T19:22:36.241128
page_271,271,3,3,page_271_semantic_2.csv,TIER1,high,49.08,2x_more_rows(77_vs_6),page_271_semantic_1.csv=42.0; page_271_semantic_2.csv=49.1; page_271_semantic_3.csv=42.0,True,2026-06-09T19:22:39.415067
page_272,272,3,3,page_272_semantic_1.csv,TIER2,medium,59.17,"Run 1 contains the most complete data with the fewest apparent errors in names and addresses for the Venetian addresses, although entries are incorrectly classified under Murano, which should be addressed.",page_272_semantic_1.csv=59.2; page_272_semantic_2.csv=59.2; page_272_semantic_3.csv=57.6,True,2026-06-09T19:22:46.025290
page_273,273,3,3,page_273_semantic_3.csv,TIER2,high,62.48,"Run 3 accurately represents the addresses and names, crucial for the geocoding task, with fewer errors than the other runs.",page_273_semantic_1.csv=62.5; page_273_semantic_2.csv=62.5; page_273_semantic_3.csv=62.5,True,2026-06-09T19:22:52.931474
page_274,274,3,3,page_274_semantic_3.csv,TIER2,high,57.12,"Run 3 captures the most complete and accurate address information along with appropriate categories, especially for Venetian locations, essential for geocoding.",page_274_semantic_1.csv=57.1; page_274_semantic_2.csv=57.1; page_274_semantic_3.csv=57.1,True,2026-06-09T19:22:59.178921
page_275,275,3,3,page_275_semantic_2.csv,TIER2,low,50.54,"Run 2 has a few more accurate Venetian addresses but still lacks completeness and contains significant errors, making it marginally better than the others.",page_275_semantic_1.csv=50.4; page_275_semantic_2.csv=50.5; page_275_semantic_3.csv=50.4,True,2026-06-09T19:23:05.937396
page_276,276,3,3,page_276_semantic_3.csv,TIER2,medium,59.09,Run 3 captures the most complete set of names and Venetian addresses correctly and categories them accurately.,page_276_semantic_1.csv=60.5; page_276_semantic_2.csv=60.5; page_276_semantic_3.csv=59.1,True,2026-06-09T19:23:11.672968
page_277,277,3,3,page_277_semantic_3.csv,TIER2,medium,62.86,"Run 3 has the most errors corrected and detailed categories, though there are still some inaccuracies in addresses.",page_277_semantic_1.csv=63.0; page_277_semantic_2.csv=63.0; page_277_semantic_3.csv=62.9,True,2026-06-09T19:23:19.147735
